siteid,sitename,county,itemid,itemname,itemengname,itemunit,monitordate,concentration
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-08-01 07:00:00",1.0
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-08-01 07:00:00",0.2
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-08-01 07:00:00",34.8
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-08-01 07:00:00",3.0
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-08-01 07:00:00",1.0
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-08-01 07:00:00",5.1
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-08-01 16:00:00",1.1
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-08-01 16:00:00",0.16
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-08-01 16:00:00",31.5
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-08-01 16:00:00",12.0
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-08-01 16:00:00",3.0
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-08-01 16:00:00",7.0
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-08-01 23:00:00",1.0
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-08-01 23:00:00",0.15
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-08-01 23:00:00",36.6
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-08-01 23:00:00",21.0
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-08-01 23:00:00",5.1
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-08-01 23:00:00",5.0
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-08-02 00:00:00",3.4
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-08-02 00:00:00",1.1
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-08-02 00:00:00",13.0
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-08-02 00:00:00",36.7
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-08-02 00:00:00",0.14
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-08-02 00:00:00",6.0
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-08-02 01:00:00",1.0
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-08-02 01:00:00",0.2
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-08-02 01:00:00",24.6
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-08-02 01:00:00",13.0
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-08-02 01:00:00",5.3
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-08-02 01:00:00",6.0
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-08-02 02:00:00",9.0
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-08-02 02:00:00",5.0
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-08-02 02:00:00",2.7
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-08-02 02:00:00",0.9
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-08-02 02:00:00",0.15
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-08-02 02:00:00",31.7
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-08-02 03:00:00",27.1
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-08-02 03:00:00",0.2
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-08-02 03:00:00",5.0
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-08-02 03:00:00",2.9
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-08-02 03:00:00",10.0
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-08-02 03:00:00",0.16
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-08-02 04:00:00",7.0
