siteid,sitename,county,itemid,itemname,itemengname,itemunit,monitordate,concentration
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-11-01 18:00:00",20.9
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-11-01 18:00:00",27
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-11-01 19:00:00",1.2
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-11-01 19:00:00",25
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-11-01 19:00:00",21.4
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-11-01 19:00:00",62
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-11-01 19:00:00",39.8
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-11-01 19:00:00",0.41
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-11-01 20:00:00",24.4
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-11-01 20:00:00",23
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-11-01 20:00:00",67
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-11-01 20:00:00",31.9
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-11-01 20:00:00",0.46
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-11-01 20:00:00",1.6
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-11-01 21:00:00",21.4
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-11-01 21:00:00",1.5
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-11-01 21:00:00",0.4
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-11-01 21:00:00",33.5
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-11-01 21:00:00",68
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-11-01 21:00:00",22
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-11-01 22:00:00",31
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-11-01 22:00:00",1.9
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-11-01 22:00:00",0.42
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-11-01 22:00:00",31.2
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-11-01 22:00:00",76
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-11-01 22:00:00",18.9
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-11-01 23:00:00",0.48
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-11-01 23:00:00",1.8
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-11-01 23:00:00",19
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-11-01 23:00:00",82
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-11-01 23:00:00",22.8
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-11-01 23:00:00",37
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-11-02 00:00:00",1.4
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-11-02 00:00:00",0.44
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-11-02 00:00:00",13.8
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-11-02 00:00:00",63.0
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-11-02 00:00:00",24.4
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-11-02 00:00:00",32.0
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-11-02 01:00:00",51.0
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-11-02 01:00:00",28.0
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-11-02 01:00:00",24.0
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-11-02 01:00:00",8.8
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-11-02 01:00:00",0.4
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-11-02 01:00:00",2.3
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-11-02 02:00:00",2.4
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-11-02 02:00:00",19.4
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-11-02 02:00:00",41.0
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-11-02 02:00:00",0.4
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-11-02 02:00:00",9.7
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-11-02 02:00:00",26.0
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-11-02 03:00:00",2.2
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-11-02 03:00:00",20.2
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-11-02 03:00:00",25.0
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-11-02 03:00:00",0.44
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-11-02 03:00:00",7.4
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-11-02 03:00:00",38.0
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-11-02 04:00:00",25.1
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-11-02 04:00:00",1.7
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-11-02 04:00:00",45.0
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-11-02 04:00:00",1.8
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-11-02 04:00:00",27.0
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-11-02 04:00:00",0.45
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-11-02 05:00:00",1.3
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-11-02 05:00:00",26.0
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-11-02 05:00:00",22.8
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-11-02 05:00:00",47.0
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-11-02 05:00:00",1.0
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-11-02 05:00:00",0.45
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-11-02 06:00:00",28.0
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-11-02 06:00:00",0.54
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-11-02 06:00:00",1.7
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-11-02 06:00:00",1.3
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-11-02 06:00:00",50.0
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-11-02 06:00:00",24.1
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-11-02 07:00:00",1.7
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-11-02 07:00:00",37.0
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-11-02 07:00:00",0.79
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-11-02 07:00:00",32.8
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-11-02 07:00:00",61.0
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-11-02 07:00:00",6.9
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-11-02 08:00:00",9.9
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-11-02 08:00:00",76.0
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-11-02 08:00:00",0.74
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-11-02 08:00:00",2.7
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-11-02 08:00:00",34.5
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-11-02 08:00:00",41.0
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-11-02 09:00:00",7.5
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-11-02 09:00:00",20.6
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-11-02 09:00:00",43.0
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-11-02 09:00:00",0.75
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-11-02 09:00:00",73.0
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-11-02 09:00:00",33.9
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-11-02 10:00:00",68.0
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-11-02 10:00:00",8.9
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-11-02 10:00:00",43.1
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-11-02 10:00:00",0.69
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-11-02 10:00:00",34.1
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-11-02 10:00:00",39.0
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-11-02 11:00:00",19.9
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-11-02 11:00:00",3.9
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-11-02 11:00:00",0.48
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-11-02 11:00:00",69.8
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-11-02 11:00:00",65.0
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-11-02 11:00:00",41.0
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-11-02 12:00:00",69.0
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-11-02 12:00:00",38.0
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-11-02 12:00:00",13.7
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-11-02 12:00:00",95.2
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-11-02 12:00:00",0.41
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-11-02 12:00:00",2.3
