siteid,sitename,county,itemid,itemname,itemengname,itemunit,monitordate,concentration
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2020-04-01 00:00:00",15.54
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 00:00:00",21.0
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2020-04-01 00:00:00",3.0
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2020-04-01 00:00:00",0.32
49,仁武,高雄市,3,臭氧,O3,ppb,"2020-04-01 00:00:00",24.2
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 00:00:00",38.0
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 01:00:00",46.0
49,仁武,高雄市,3,臭氧,O3,ppb,"2020-04-01 01:00:00",22.9
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2020-04-01 01:00:00",3.8
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2020-04-01 01:00:00",0.28
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2020-04-01 01:00:00",12.68
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 01:00:00",24.0
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 02:00:00",25.0
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 02:00:00",47.0
49,仁武,高雄市,3,臭氧,O3,ppb,"2020-04-01 02:00:00",16.0
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2020-04-01 02:00:00",0.28
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2020-04-01 02:00:00",4.3
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2020-04-01 02:00:00",16.95
49,仁武,高雄市,3,臭氧,O3,ppb,"2020-04-01 03:00:00",12.8
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2020-04-01 03:00:00",16.87
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2020-04-01 03:00:00",0.3
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 03:00:00",45.0
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2020-04-01 03:00:00",3.8
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 03:00:00",26.0
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2020-04-01 04:00:00",17.25
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2020-04-01 04:00:00",3.3
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2020-04-01 04:00:00",0.3
49,仁武,高雄市,3,臭氧,O3,ppb,"2020-04-01 04:00:00",10.5
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 04:00:00",45.0
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 04:00:00",26.0
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2020-04-01 05:00:00",3.3
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2020-04-01 05:00:00",17.87
49,仁武,高雄市,3,臭氧,O3,ppb,"2020-04-01 05:00:00",10.5
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 05:00:00",31.0
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2020-04-01 05:00:00",0.37
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 05:00:00",47.0
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 06:00:00",34.0
49,仁武,高雄市,3,臭氧,O3,ppb,"2020-04-01 06:00:00",7.0
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2020-04-01 06:00:00",0.38
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2020-04-01 06:00:00",3.5
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2020-04-01 06:00:00",20.68
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 06:00:00",52.0
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2020-04-01 07:00:00",0.54
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2020-04-01 07:00:00",22.67
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2020-04-01 07:00:00",3.5
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 07:00:00",36.0
49,仁武,高雄市,3,臭氧,O3,ppb,"2020-04-01 07:00:00",7.8
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 07:00:00",54.0
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2020-04-01 08:00:00",20.78
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 08:00:00",38.0
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 08:00:00",49.0
49,仁武,高雄市,3,臭氧,O3,ppb,"2020-04-01 08:00:00",12.4
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2020-04-01 08:00:00",0.57
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2020-04-01 08:00:00",3.8
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2020-04-01 09:00:00",5.5
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2020-04-01 09:00:00",23.1
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 09:00:00",61.0
49,仁武,高雄市,3,臭氧,O3,ppb,"2020-04-01 09:00:00",15.9
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 09:00:00",42.0
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2020-04-01 09:00:00",0.86
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 10:00:00",63.0
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2020-04-01 10:00:00",18.55
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2020-04-01 10:00:00",0.48
49,仁武,高雄市,3,臭氧,O3,ppb,"2020-04-01 10:00:00",29.5
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2020-04-01 10:00:00",3.9
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 10:00:00",35.0
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2020-04-01 11:00:00",0.4
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2020-04-01 11:00:00",14.99
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 11:00:00",49.0
49,仁武,高雄市,3,臭氧,O3,ppb,"2020-04-01 11:00:00",39.8
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 11:00:00",30.0
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2020-04-01 11:00:00",4.0
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2020-04-01 12:00:00",3.9
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 12:00:00",18.0
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2020-04-01 12:00:00",13.29
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 12:00:00",41.0
49,仁武,高雄市,3,臭氧,O3,ppb,"2020-04-01 12:00:00",45.8
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2020-04-01 12:00:00",0.33
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2020-04-01 13:00:00",14.14
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 13:00:00",19.0
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2020-04-01 13:00:00",0.31
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2020-04-01 13:00:00",3.6
49,仁武,高雄市,3,臭氧,O3,ppb,"2020-04-01 13:00:00",47.2
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 13:00:00",47.0
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 14:00:00",20.0
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 14:00:00",61.0
49,仁武,高雄市,3,臭氧,O3,ppb,"2020-04-01 14:00:00",51.1
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2020-04-01 14:00:00",0.3
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2020-04-01 14:00:00",13.95
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2020-04-01 14:00:00",3.6
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2020-04-01 15:00:00",3.6
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2020-04-01 15:00:00",17.27
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 15:00:00",20.0
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2020-04-01 15:00:00",0.33
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 15:00:00",63.0
49,仁武,高雄市,3,臭氧,O3,ppb,"2020-04-01 15:00:00",47.9
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2020-04-01 16:00:00",0.36
49,仁武,高雄市,3,臭氧,O3,ppb,"2020-04-01 16:00:00",47.3
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 16:00:00",86.0
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2020-04-01 16:00:00",15.87
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 16:00:00",24.0
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2020-04-01 16:00:00",3.2
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 17:00:00",87.0
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2020-04-01 17:00:00",0.48
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2020-04-01 17:00:00",3.0
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2020-04-01 17:00:00",22.0
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 17:00:00",21.0
49,仁武,高雄市,3,臭氧,O3,ppb,"2020-04-01 17:00:00",38.4
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2020-04-01 18:00:00",0.55
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 18:00:00",22.0
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2020-04-01 18:00:00",24.4
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 18:00:00",77.0
49,仁武,高雄市,3,臭氧,O3,ppb,"2020-04-01 18:00:00",36.2
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2020-04-01 18:00:00",3.1
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 19:00:00",30.0
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2020-04-01 19:00:00",3.9
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2020-04-01 19:00:00",0.56
49,仁武,高雄市,3,臭氧,O3,ppb,"2020-04-01 19:00:00",27.0
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 19:00:00",91.0
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2020-04-01 19:00:00",25.55
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2020-04-01 20:00:00",26.58
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2020-04-01 20:00:00",4.2
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2020-04-01 20:00:00",0.58
49,仁武,高雄市,3,臭氧,O3,ppb,"2020-04-01 20:00:00",23.9
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 20:00:00",91.0
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 20:00:00",35.0
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2020-04-01 21:00:00",24.67
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2020-04-01 21:00:00",4.0
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2020-04-01 21:00:00",0.52
49,仁武,高雄市,3,臭氧,O3,ppb,"2020-04-01 21:00:00",22.3
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 21:00:00",72.0
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 21:00:00",28.0
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2020-04-01 22:00:00",0.57
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 22:00:00",31.0
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2020-04-01 22:00:00",4.3
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2020-04-01 22:00:00",28.41
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 22:00:00",76.0
49,仁武,高雄市,3,臭氧,O3,ppb,"2020-04-01 22:00:00",15.2
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 23:00:00",67.0
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2020-04-01 23:00:00",4.5
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2020-04-01 23:00:00",0.56
49,仁武,高雄市,3,臭氧,O3,ppb,"2020-04-01 23:00:00",18.0
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2020-04-01 23:00:00",21.8
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 23:00:00",30.0
49,仁武,高雄市,3,臭氧,O3,ppb,"2020-04-02 00:00:00",13.8
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2020-04-02 00:00:00",57.0
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-02 00:00:00",36.0
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2020-04-02 00:00:00",23.8
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2020-04-02 00:00:00",4.7
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2020-04-02 00:00:00",0.59
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2020-04-02 01:00:00",23.06
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-02 01:00:00",34.0
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2020-04-02 01:00:00",58.0
49,仁武,高雄市,3,臭氧,O3,ppb,"2020-04-02 01:00:00",10.4
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2020-04-02 01:00:00",0.57
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2020-04-02 01:00:00",3.5
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2020-04-02 02:00:00",0.59
