siteid,sitename,county,itemid,itemname,itemengname,itemunit,monitordate,concentration
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-02-01 00:00",11.4
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-02-01 00:00",21.7
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-02-01 00:00",54
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-02-01 00:00",2.9
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-02-01 00:00",0.62
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-02-01 00:00",32
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-02-01 01:00",32
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-02-01 01:00",0.59
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-02-01 01:00",22.8
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-02-01 01:00",49
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-02-01 01:00",2
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-02-01 01:00",6.9
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-02-01 02:00",51
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-02-01 02:00",2.1
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-02-01 02:00",0.41
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-02-01 02:00",17.9
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-02-01 02:00",24
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-02-01 02:00",17.7
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-02-01 03:00",29
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-02-01 03:00",2.1
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-02-01 03:00",0.4
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-02-01 03:00",19.8
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-02-01 03:00",45
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-02-01 03:00",12.6
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-02-01 04:00",0.39
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-02-01 04:00",13.4
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-02-01 04:00",23
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-02-01 04:00",2.1
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-02-01 04:00",40
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-02-01 04:00",20.5
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-02-01 05:00",22.3
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-02-01 05:00",47
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-02-01 05:00",32
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-02-01 05:00",2.1
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-02-01 05:00",11.1
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-02-01 05:00",0.42
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-02-01 06:00",48
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-02-01 06:00",8.6
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-02-01 06:00",71
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-02-01 06:00",21.2
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-02-01 06:00",0.49
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-02-01 06:00",13.1
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-02-01 07:00",93
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-02-01 07:00",7.9
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-02-01 07:00",52
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-02-01 07:00",9.1
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-02-01 07:00",31
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-02-01 07:00",0.79
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-02-01 08:00",130
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-02-01 08:00",51
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-02-01 08:00",14.9
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-02-01 08:00",36.4
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-02-01 08:00",0.87
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-02-01 08:00",10.5
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-02-01 09:00",0.46
