siteid,sitename,county,itemid,itemname,itemengname,itemunit,monitordate,concentration
64,陽明,臺北市,7,二氧化氮,NO2,ppb,"2020-03-01 00:00:00",2.39
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2020-03-01 00:00:00",17.0
64,陽明,臺北市,3,臭氧,O3,ppb,"2020-03-01 00:00:00",36.6
64,陽明,臺北市,2,一氧化碳,CO,ppm,"2020-03-01 00:00:00",0.2
64,陽明,臺北市,1,二氧化硫,SO2,ppb,"2020-03-01 00:00:00",2.3
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2020-03-01 00:00:00",10.0
64,陽明,臺北市,1,二氧化硫,SO2,ppb,"2020-03-01 01:00:00",2.2
64,陽明,臺北市,7,二氧化氮,NO2,ppb,"2020-03-01 01:00:00",1.24
64,陽明,臺北市,3,臭氧,O3,ppb,"2020-03-01 01:00:00",33.4
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2020-03-01 01:00:00",12.0
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2020-03-01 01:00:00",12.0
64,陽明,臺北市,2,一氧化碳,CO,ppm,"2020-03-01 01:00:00",0.17
64,陽明,臺北市,7,二氧化氮,NO2,ppb,"2020-03-01 02:00:00",2.79
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2020-03-01 02:00:00",15.0
64,陽明,臺北市,3,臭氧,O3,ppb,"2020-03-01 02:00:00",28.3
64,陽明,臺北市,2,一氧化碳,CO,ppm,"2020-03-01 02:00:00",0.19
64,陽明,臺北市,1,二氧化硫,SO2,ppb,"2020-03-01 02:00:00",2.5
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2020-03-01 02:00:00",8.0
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2020-03-01 03:00:00",17.0
64,陽明,臺北市,3,臭氧,O3,ppb,"2020-03-01 03:00:00",35.5
64,陽明,臺北市,2,一氧化碳,CO,ppm,"2020-03-01 03:00:00",0.19
64,陽明,臺北市,1,二氧化硫,SO2,ppb,"2020-03-01 03:00:00",1.4
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2020-03-01 03:00:00",10.0
64,陽明,臺北市,7,二氧化氮,NO2,ppb,"2020-03-01 03:00:00",1.97
64,陽明,臺北市,1,二氧化硫,SO2,ppb,"2020-03-01 04:00:00",1.1
64,陽明,臺北市,2,一氧化碳,CO,ppm,"2020-03-01 04:00:00",0.17
64,陽明,臺北市,3,臭氧,O3,ppb,"2020-03-01 04:00:00",35.6
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2020-03-01 04:00:00",12.0
64,陽明,臺北市,7,二氧化氮,NO2,ppb,"2020-03-01 04:00:00",0.78
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2020-03-01 04:00:00",9.0
64,陽明,臺北市,3,臭氧,O3,ppb,"2020-03-01 05:00:00",32.4
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2020-03-01 05:00:00",11.0
