siteid,sitename,county,itemid,itemname,itemengname,itemunit,monitordate,concentration
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2020-05-01 00:00:00",16.0
64,陽明,臺北市,3,臭氧,O3,ppb,"2020-05-01 00:00:00",45.9
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2020-05-01 00:00:00",22.0
64,陽明,臺北市,7,二氧化氮,NO2,ppb,"2020-05-01 00:00:00",0.8
64,陽明,臺北市,2,一氧化碳,CO,ppm,"2020-05-01 00:00:00",0.18
64,陽明,臺北市,1,二氧化硫,SO2,ppb,"2020-05-01 00:00:00",0.3
64,陽明,臺北市,7,二氧化氮,NO2,ppb,"2020-05-01 01:00:00",0.69
64,陽明,臺北市,2,一氧化碳,CO,ppm,"2020-05-01 01:00:00",0.22
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2020-05-01 01:00:00",17.0
64,陽明,臺北市,3,臭氧,O3,ppb,"2020-05-01 01:00:00",49.5
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2020-05-01 01:00:00",25.0
64,陽明,臺北市,1,二氧化硫,SO2,ppb,"2020-05-01 01:00:00",1.6
64,陽明,臺北市,7,二氧化氮,NO2,ppb,"2020-05-01 02:00:00",1.02
64,陽明,臺北市,1,二氧化硫,SO2,ppb,"2020-05-01 02:00:00",1.6
64,陽明,臺北市,2,一氧化碳,CO,ppm,"2020-05-01 02:00:00",0.22
64,陽明,臺北市,3,臭氧,O3,ppb,"2020-05-01 02:00:00",58.1
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2020-05-01 02:00:00",24.0
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2020-05-01 02:00:00",19.0
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2020-05-01 03:00:00",21.0
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2020-05-01 03:00:00",25.0
64,陽明,臺北市,3,臭氧,O3,ppb,"2020-05-01 03:00:00",69.8
64,陽明,臺北市,2,一氧化碳,CO,ppm,"2020-05-01 03:00:00",0.23
