siteid,sitename,county,itemid,itemname,itemengname,itemunit,monitordate,concentration
64,陽明,臺北市,7,二氧化氮,NO2,ppb,"2020-04-01 00:00:00",2.43
64,陽明,臺北市,1,二氧化硫,SO2,ppb,"2020-04-01 00:00:00",1.4
64,陽明,臺北市,2,一氧化碳,CO,ppm,"2020-04-01 00:00:00",.15
64,陽明,臺北市,3,臭氧,O3,ppb,"2020-04-01 00:00:00",39.7
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 00:00:00",3
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 00:00:00",1
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 01:00:00",0
64,陽明,臺北市,2,一氧化碳,CO,ppm,"2020-04-01 01:00:00",.15
64,陽明,臺北市,1,二氧化硫,SO2,ppb,"2020-04-01 01:00:00",1.4
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 01:00:00",1
64,陽明,臺北市,7,二氧化氮,NO2,ppb,"2020-04-01 01:00:00",1.73
64,陽明,臺北市,3,臭氧,O3,ppb,"2020-04-01 01:00:00",38.8
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 02:00:00",2
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 02:00:00",0
64,陽明,臺北市,3,臭氧,O3,ppb,"2020-04-01 02:00:00",39.4
64,陽明,臺北市,2,一氧化碳,CO,ppm,"2020-04-01 02:00:00",.16
64,陽明,臺北市,1,二氧化硫,SO2,ppb,"2020-04-01 02:00:00",1.3
64,陽明,臺北市,7,二氧化氮,NO2,ppb,"2020-04-01 02:00:00",2.02
64,陽明,臺北市,3,臭氧,O3,ppb,"2020-04-01 03:00:00",40.4
64,陽明,臺北市,2,一氧化碳,CO,ppm,"2020-04-01 03:00:00",.15
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 03:00:00",1
64,陽明,臺北市,7,二氧化氮,NO2,ppb,"2020-04-01 03:00:00",1.73
64,陽明,臺北市,1,二氧化硫,SO2,ppb,"2020-04-01 03:00:00",1.2
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 03:00:00",0
64,陽明,臺北市,3,臭氧,O3,ppb,"2020-04-01 04:00:00",39.3
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 04:00:00",0
64,陽明,臺北市,7,二氧化氮,NO2,ppb,"2020-04-01 04:00:00",1.11
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 04:00:00",1
64,陽明,臺北市,1,二氧化硫,SO2,ppb,"2020-04-01 04:00:00",1.3
64,陽明,臺北市,2,一氧化碳,CO,ppm,"2020-04-01 04:00:00",.18
64,陽明,臺北市,7,二氧化氮,NO2,ppb,"2020-04-01 05:00:00",.86
64,陽明,臺北市,1,二氧化硫,SO2,ppb,"2020-04-01 05:00:00",1.3
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 05:00:00",0
64,陽明,臺北市,3,臭氧,O3,ppb,"2020-04-01 05:00:00",39.5
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 05:00:00",1
64,陽明,臺北市,2,一氧化碳,CO,ppm,"2020-04-01 05:00:00",.18
64,陽明,臺北市,7,二氧化氮,NO2,ppb,"2020-04-01 06:00:00",1.26
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 06:00:00",3
64,陽明,臺北市,3,臭氧,O3,ppb,"2020-04-01 06:00:00",41.2
64,陽明,臺北市,2,一氧化碳,CO,ppm,"2020-04-01 06:00:00",.17
64,陽明,臺北市,1,二氧化硫,SO2,ppb,"2020-04-01 06:00:00",1.3
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 06:00:00",1
64,陽明,臺北市,7,二氧化氮,NO2,ppb,"2020-04-01 07:00:00",1.32
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 07:00:00",1
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 07:00:00",1
64,陽明,臺北市,3,臭氧,O3,ppb,"2020-04-01 07:00:00",37.1
64,陽明,臺北市,2,一氧化碳,CO,ppm,"2020-04-01 07:00:00",.19
64,陽明,臺北市,1,二氧化硫,SO2,ppb,"2020-04-01 07:00:00",1.3
64,陽明,臺北市,3,臭氧,O3,ppb,"2020-04-01 08:00:00",33
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 08:00:00",0
64,陽明,臺北市,7,二氧化氮,NO2,ppb,"2020-04-01 08:00:00",1.13
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 08:00:00",1
64,陽明,臺北市,1,二氧化硫,SO2,ppb,"2020-04-01 08:00:00",1.3
64,陽明,臺北市,2,一氧化碳,CO,ppm,"2020-04-01 08:00:00",.22
64,陽明,臺北市,2,一氧化碳,CO,ppm,"2020-04-01 09:00:00",.24
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 09:00:00",1
64,陽明,臺北市,1,二氧化硫,SO2,ppb,"2020-04-01 09:00:00",1.3
64,陽明,臺北市,7,二氧化氮,NO2,ppb,"2020-04-01 09:00:00",1.28
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 09:00:00",0
64,陽明,臺北市,3,臭氧,O3,ppb,"2020-04-01 09:00:00",32.3
64,陽明,臺北市,1,二氧化硫,SO2,ppb,"2020-04-01 10:00:00",1.2
64,陽明,臺北市,2,一氧化碳,CO,ppm,"2020-04-01 10:00:00",.26
64,陽明,臺北市,7,二氧化氮,NO2,ppb,"2020-04-01 10:00:00",1.85
64,陽明,臺北市,3,臭氧,O3,ppb,"2020-04-01 10:00:00",30.8
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 10:00:00",x
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 10:00:00",0
64,陽明,臺北市,1,二氧化硫,SO2,ppb,"2020-04-01 11:00:00",1.4
64,陽明,臺北市,7,二氧化氮,NO2,ppb,"2020-04-01 11:00:00",2.36
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 11:00:00",1
64,陽明,臺北市,2,一氧化碳,CO,ppm,"2020-04-01 11:00:00",.29
64,陽明,臺北市,3,臭氧,O3,ppb,"2020-04-01 11:00:00",32.6
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 11:00:00",1
64,陽明,臺北市,3,臭氧,O3,ppb,"2020-04-01 12:00:00",40.6
64,陽明,臺北市,2,一氧化碳,CO,ppm,"2020-04-01 12:00:00",.28
64,陽明,臺北市,1,二氧化硫,SO2,ppb,"2020-04-01 12:00:00",1.2
64,陽明,臺北市,7,二氧化氮,NO2,ppb,"2020-04-01 12:00:00",2.05
64,陽明,臺北市,4,懸浮微粒,PM10,μg/m3,"2020-04-01 12:00:00",2
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 12:00:00",2
64,陽明,臺北市,33,細懸浮微粒,PM2.5,μg/m3,"2020-04-01 13:00:00",4
